goodreads_id,goodreads_url,avg_rating,rating_count,review_count,scrape_status,dist_5_star_raw,count_5_star,pct_5_star,dist_4_star_raw,count_4_star,pct_4_star,dist_3_star_raw,count_3_star,pct_3_star,dist_2_star_raw,count_2_star,pct_2_star,dist_1_star_raw,count_1_star,pct_1_star,book_title,author,polarization,rating_skew,http_status,is_study_guide,log_rating_count,data_quality,pen_genre,total_ban_instances,states_banned_in
222507,https://www.goodreads.com/book/show/222507,4.23,2102.0,317.0,ok,"1,107 (52%)",1107.0,52.0,611 (29%),611.0,29.0,234 (11%),234.0,11.0,57 (2%),57.0,2.0,93 (4%),93.0,4.0,"It's Perfectly Normal: Changing Bodies, Growing Up, Sex, and Sexual Health","Harris, Robie H.",0.56,0.48,,False,3.3226327116922234,Good,Juvenile Nonfiction,23,12
157713404,https://www.goodreads.com/book/show/157713404,3.96,5998.0,577.0,ok,"2,047 (34%)",2047.0,34.0,"2,233 (37%)",2233.0,37.0,"1,305 (21%)",1305.0,21.0,279 (4%),279.0,4.0,134 (2%),134.0,2.0,"Real Live Boyfriends: Yes. Boyfriends, Plural. If My Life Weren't Complicated, I Wouldn't Be Ruby Oliver","Lockhart, E.",0.36,0.32,,False,3.7780064614235083,Good,Juvenile Fiction,21,6
51794532,https://www.goodreads.com/book/show/51794532,3.95,19182.0,2772.0,ok,"5,638 (29%)",5638.0,29.0,"8,134 (42%)",8134.0,42.0,"4,343 (22%)",4343.0,22.0,869 (4%),869.0,4.0,198 (1%),198.0,1.0,How Beautiful We Were,"Mbue, Imbolo",0.3,0.28,,False,4.282893886655332,Good,"Fiction, Historical Fiction, Africa, Literary Fiction, Contemporary, Audiobook, Historical",1,1
117997,https://www.goodreads.com/book/show/117997,4.36,14147.0,2592.0,ok,"8,222 (58%)",8222.0,58.0,"3,879 (27%)",3879.0,27.0,"1,317 (9%)",1317.0,9.0,342 (2%),342.0,2.0,387 (2%),387.0,2.0,And Tango Makes Three,"Richardson, Justin",0.6,0.56,,False,4.150664353529561,Good,"Picture Books, LGBT, Banned Books, Childrens, Animals, Nonfiction, Family",20,6
568570,https://www.goodreads.com/book/show/568570,3.26,8573.0,1213.0,ok,"1,158 (13%)",1158.0,13.0,"2,381 (27%)",2381.0,27.0,"3,085 (35%)",3085.0,35.0,"1,406 (16%)",1406.0,16.0,543 (6%),543.0,6.0,Fly on the Wall: How One Girl Saw Everything,"Lockhart, E.",0.19,0.07,,False,3.9331328237267345,Good,"Young Adult, Contemporary, Fantasy, Fiction, Romance, Magical Realism, Chick Lit",10,3
35430032,https://www.goodreads.com/book/show/35430032,4.14,276.0,56.0,ok,112 (40%),112.0,40.0,111 (40%),111.0,40.0,40 (14%),40.0,14.0,6 (2%),6.0,2.0,7 (2%),7.0,2.0,"Sex Plus: Learning, Loving, and Enjoying Your Body","Green, Laci",0.42,0.38,,False,2.4409090820652177,Good,Young Adult Nonfiction,6,5
138843202,https://www.goodreads.com/book/show/138843202,4.07,48772.0,5448.0,ok,"21,713 (44%)",21713.0,44.0,"14,770 (30%)",14770.0,30.0,"8,101 (16%)",8101.0,16.0,"2,384 (4%)",2384.0,4.0,"1,804 (3%)",1804.0,3.0,Two Boys Kissing,"Levithan, David",0.47,0.41,,False,4.6881705651292815,Good,"Young Adult, LGBT, Romance, Contemporary, Fiction, Queer, Banned Books",22,7
39280444,https://www.goodreads.com/book/show/39280444,4.05,632980.0,34278.0,ok,"254,785 (40%)",254785.0,40.0,"214,880 (33%)",214880.0,33.0,"118,734 (18%)",118734.0,18.0,"31,834 (5%)",31834.0,5.0,"12,747 (2%)",12747.0,2.0,Speak,"Anderson, Laurie Halse",0.42,0.38,,False,5.801389988015998,Good,"Young Adult, Fiction, Contemporary, Realistic Fiction, Mental Health, Coming Of Age, Teen",67,15
22628,https://www.goodreads.com/book/show/22628,4.24,2009288.0,108774.0,ok,"988,802 (49%)",988802.0,49.0,"634,410 (31%)",634410.0,31.0,"287,836 (14%)",287836.0,14.0,"71,684 (3%)",71684.0,3.0,"26,556 (1%)",26556.0,1.0,The Perks of Being a Wallflower,"Chbosky, Stephen",0.5,0.48,,False,6.303042190529463,Good,"Young Adult, Fiction, Classics, Coming Of Age, Romance, Mental Health, Realistic Fiction",135,24
127892250,https://www.goodreads.com/book/show/127892250,3.97,561269.0,21392.0,ok,"209,022 (37%)",209022.0,37.0,"186,277 (33%)",186277.0,33.0,"119,735 (21%)",119735.0,21.0,"31,840 (5%)",31840.0,5.0,"14,395 (2%)",14395.0,2.0,Dead Until Dark (Sookie Stackhouse Series),"Harris, Charlaine",0.39,0.35,,False,5.749171055936526,Good,"Fantasy, Vampires, Paranormal, Romance, Urban Fantasy, Fiction, Mystery",1,1
22889878,https://www.goodreads.com/book/show/22889878,4.45,1836.0,431.0,ok,"1,150 (62%)",1150.0,62.0,473 (25%),473.0,25.0,141 (7%),141.0,7.0,32 (1%),32.0,1.0,40 (2%),40.0,2.0,"Sex is a Funny Word: A Book about Bodies, Feelings, and YOU","Silverberg, Cory",0.64,0.6,,False,3.2638726768652235,Good,Juvenile Nonfiction,8,7
19507458,https://www.goodreads.com/book/show/19507458,3.43,231699.0,27147.0,ok,"36,787 (15%)",36787.0,15.0,"78,163 (33%)",78163.0,33.0,"75,656 (32%)",75656.0,32.0,"30,630 (13%)",30630.0,13.0,"10,463 (4%)",10463.0,4.0,The Circle (The Circle Series),"Eggers, Dave",0.19,0.11,,False,5.364924159403186,Good,"Fiction, Science Fiction, Dystopia, Audiobook, Contemporary, Adult, Novels",1,1
19542841,https://www.goodreads.com/book/show/19542841,3.95,68492.0,9667.0,ok,"23,882 (34%)",23882.0,34.0,"25,091 (36%)",25091.0,36.0,"13,653 (19%)",13653.0,19.0,"4,008 (5%)",4008.0,5.0,"1,858 (2%)",1858.0,2.0,More Happy Than Not,"Silvera, Adam",0.36,0.32,,False,4.835639848006979,Good,Young Adult Fiction,39,11
38351370,https://www.goodreads.com/book/show/38351370,4.15,19675.0,2382.0,ok,"8,055 (40%)",8055.0,40.0,"7,586 (38%)",7586.0,38.0,"3,221 (16%)",3221.0,16.0,632 (3%),632.0,3.0,181 (<1%),,,Blended,"Draper, Sharon M.",0.4,0.4,,False,4.293914741031102,Good,"Middle Grade, Realistic Fiction, Young Adult, Fiction, Audiobook, Contemporary, Family",11,7
36285129,https://www.goodreads.com/book/show/36285129,4.13,6837.0,1205.0,ok,"2,409 (35%)",2409.0,35.0,"3,101 (45%)",3101.0,45.0,"1,153 (16%)",1153.0,16.0,140 (2%),140.0,2.0,34 (<1%),,,Let Me Hear a Rhyme,"Jackson, Tiffany D.",0.35,0.35,,False,3.834865579900038,Good,Young Adult Fiction,2,2
510632,https://www.goodreads.com/book/show/510632,3.61,13222.0,1223.0,ok,"2,790 (21%)",2790.0,21.0,"4,394 (33%)",4394.0,33.0,"4,501 (34%)",4501.0,34.0,"1,230 (9%)",1230.0,9.0,307 (2%),307.0,2.0,Killing Mr. Griffin,"Duncan, Lois",0.23,0.19,,False,4.121297152824946,Good,"Young Adult, Fiction, Mystery, Horror, Thriller, Banned Books, Suspense",26,4
51813180,https://www.goodreads.com/book/show/51813180,5.0,,0.0,ok,1 (100%),1.0,100.0,0 (0%),0.0,0.0,0 (0%),0.0,0.0,0 (0%),0.0,0.0,0 (0%),0.0,0.0,The Vincent Boys (The Vincent Boys Series),"Glines, Abbi",1.0,1.0,,False,,Good,Juvenile Fiction,3,1
791133,https://www.goodreads.com/book/show/791133,3.6,645.0,143.0,ok,164 (25%),164.0,25.0,181 (28%),181.0,28.0,206 (31%),206.0,31.0,66 (10%),66.0,10.0,28 (4%),28.0,4.0,Daddy's Roommate,"Willhoite, Michael",0.29,0.21,,False,2.8095597146352675,Good,"Picture Books, LGBT, Banned Books, Childrens, Fiction, Family, Queer",2,1
899098,https://www.goodreads.com/book/show/899098,4.14,36.0,2.0,ok,15 (41%),15.0,41.0,15 (41%),15.0,41.0,3 (8%),3.0,8.0,2 (5%),2.0,5.0,1 (2%),1.0,2.0,The Scottsboro Boys,"Haskins, James",0.43,0.39,,False,1.5563025007672873,Low Ratings,Nonfiction,2,1
18465566,https://www.goodreads.com/book/show/18465566,3.69,92721.0,8838.0,ok,"24,662 (26%)",24662.0,26.0,"30,193 (32%)",30193.0,32.0,"25,572 (27%)",25572.0,27.0,"8,596 (9%)",8596.0,9.0,"3,698 (3%)",3698.0,3.0,This One Summer,"Tamaki, Mariko",0.29,0.23,,False,4.967178106865591,Good,"Graphic Novels, Young Adult, Comics, Fiction, Contemporary, Realistic Fiction, Coming Of Age",46,13
41081373,https://www.goodreads.com/book/show/41081373,4.26,265709.0,25016.0,ok,"125,678 (47%)",125678.0,47.0,"95,249 (35%)",95249.0,35.0,"34,690 (13%)",34690.0,13.0,"7,587 (2%)",7587.0,2.0,"2,505 (<1%)",,,"Girl, Woman, Other","Evaristo, Bernardine",0.47,0.47,,False,5.424406264926424,Good,"Fiction, Feminism, Contemporary, LGBT, Literary Fiction, Short Stories, Queer",1,1
41057294,https://www.goodreads.com/book/show/41057294,3.81,1882179.0,191209.0,ok,"569,254 (30%)",569254.0,30.0,"654,719 (34%)",654719.0,34.0,"441,662 (23%)",441662.0,23.0,"161,419 (8%)",161419.0,8.0,"55,125 (2%)",55125.0,2.0,Normal People,"Rooney, Sally",0.32,0.28,,False,6.274660923562847,Good,"Fiction, Contemporary, Literary Fiction, Audiobook, Ireland, Adult, Coming Of Age",17,6
212430456,https://www.goodreads.com/book/show/212430456,3.84,709086.0,29540.0,ok,"235,054 (33%)",235054.0,33.0,"229,125 (32%)",229125.0,32.0,"166,255 (23%)",166255.0,23.0,"54,858 (7%)",54858.0,7.0,"23,794 (3%)",23794.0,3.0,Uglies (Uglies Series),"Westerfeld, Scott",0.36,0.3,,False,5.8506989108677425,Good,"Young Adult, Dystopia, Science Fiction, Fiction, Fantasy, Romance, Teen",1,1
118944,https://www.goodreads.com/book/show/118944,3.88,101750.0,10556.0,ok,"31,134 (30%)",31134.0,30.0,"38,809 (38%)",38809.0,38.0,"23,088 (22%)",23088.0,22.0,"6,045 (5%)",6045.0,5.0,"2,674 (2%)",2674.0,2.0,American Born Chinese,"Yang, Gene Luen",0.32,0.28,,False,5.007534417897258,Good,"Graphic Novels, Young Adult, Comics, Fiction, Fantasy, School, Graphic Novels Comics",2,2
10843755,https://www.goodreads.com/book/show/10843755,3.95,10069.0,907.0,ok,"3,848 (38%)",3848.0,38.0,"2,978 (29%)",2978.0,29.0,"2,341 (23%)",2341.0,23.0,689 (6%),689.0,6.0,213 (2%),213.0,2.0,Triangles,"Hopkins, Ellen",0.4,0.36,,False,4.002986340856785,Good,"Poetry, Fiction, Romance, Contemporary, Adult, Young Adult, Adult Fiction",22,7
13262760,https://www.goodreads.com/book/show/13262760,3.87,1173.0,204.0,ok,328 (27%),328.0,27.0,455 (38%),455.0,38.0,314 (26%),314.0,26.0,58 (4%),58.0,4.0,18 (1%),18.0,1.0,Discovering Wes Moore,"Moore, Wes",0.28,0.26,,False,3.0692980121155293,Good,"Nonfiction, Memoir, Biography, School, Audiobook, African American, Middle Grade",1,1
24974996,https://www.goodreads.com/book/show/24974996,4.33,85686.0,12286.0,ok,"42,038 (49%)",42038.0,49.0,"32,324 (37%)",32324.0,37.0,"9,222 (10%)",9222.0,10.0,"1,570 (1%)",1570.0,1.0,532 (<1%),,,Dear Martin,"Stone, Nic",0.49,0.49,,False,4.932909869537821,Good,"Young Adult, Contemporary, Fiction, Realistic Fiction, Audiobook, Race, Social Justice",21,10
29401474,https://www.goodreads.com/book/show/29401474,3.77,3587.0,750.0,ok,984 (27%),984.0,27.0,"1,325 (36%)",1325.0,36.0,871 (24%),871.0,24.0,299 (8%),299.0,8.0,108 (3%),108.0,3.0,What Girls Are Made Of,"Arnold, Elana K.",0.3,0.24,,False,3.5547313766759667,Good,"Young Adult, Contemporary, Fiction, Realistic Fiction, Banned Books, Feminism, Romance",57,11
35068534,https://www.goodreads.com/book/show/35068534,4.26,81485.0,12845.0,ok,"37,307 (45%)",37307.0,45.0,"31,025 (38%)",31025.0,38.0,"10,593 (12%)",10593.0,12.0,"2,057 (2%)",2057.0,2.0,503 (<1%),,,Monday's Not Coming,"Jackson, Tiffany D.",0.45,0.45,,False,4.911077669883678,Good,"Young Adult, Mystery, Contemporary, Fiction, Thriller, Audiobook, Mystery Thriller",62,15
238085103,https://www.goodreads.com/book/show/238085103,3.84,9084.0,912.0,ok,"3,313 (36%)",3313.0,36.0,"2,650 (29%)",2650.0,29.0,"1,956 (21%)",1956.0,21.0,693 (7%),693.0,7.0,472 (5%),472.0,5.0,Almost Perfect,"Katcher, Brian",0.41,0.31,,False,3.9582771255476974,Good,"Young Adult, LGBT, Romance, Fiction, Contemporary, Banned Books, Realistic Fiction",33,11
24612624,https://www.goodreads.com/book/show/24612624,4.09,47800.0,8456.0,ok,"17,759 (37%)",17759.0,37.0,"19,818 (41%)",19818.0,41.0,"7,929 (16%)",7929.0,16.0,"1,445 (3%)",1445.0,3.0,849 (1%),849.0,1.0,Melissa (George),"Gino, Alex",0.38,0.36,,False,4.679427896612119,Good,"LGBT, Middle Grade, Fiction, Contemporary, Realistic Fiction, Queer, Young Adult",47,12
25027836,https://www.goodreads.com/book/show/25027836,4.05,2487.0,484.0,ok,"1,034 (41%)",1034.0,41.0,845 (33%),845.0,33.0,395 (15%),395.0,15.0,121 (4%),121.0,4.0,92 (3%),92.0,3.0,Worm Loves Worm,"Austrian, J.J.",0.44,0.38,,False,3.395675785269936,Good,"Picture Books, LGBT, Childrens, Animals, Love, Fiction, Banned Books",3,2
12220009,https://www.goodreads.com/book/show/12220009,4.16,1281.0,267.0,ok,501 (39%),501.0,39.0,538 (41%),538.0,41.0,195 (15%),195.0,15.0,41 (3%),41.0,3.0,6 (<1%),,,We March,"Evans, Shane W.",0.39,0.39,,False,3.1075491297446862,Good,"Picture Books, Historical Fiction, Childrens, African American, Social Justice, Cultural, Historical",3,2
18406836,https://www.goodreads.com/book/show/18406836,4.14,2015.0,433.0,ok,798 (39%),798.0,39.0,818 (40%),818.0,40.0,316 (15%),316.0,15.0,59 (2%),59.0,2.0,24 (1%),24.0,1.0,Morris Micklewhite and the Tangerine Dress,"Baldacchino, Christine",0.4,0.38,,False,3.3042750504771283,Good,"Picture Books, LGBT, Childrens, Gender, Realistic Fiction, Fiction, School",7,6
40697594,https://www.goodreads.com/book/show/40697594,4.25,577.0,101.0,ok,263 (45%),263.0,45.0,226 (39%),226.0,39.0,71 (12%),71.0,12.0,1 (<1%),,,16 (2%),16.0,2.0,How We Fight White Supremacy,"Solomon, Akiba",0.47,0.43,,False,2.7611758131557314,Good,"Nonfiction, Race, Social Justice, Anti Racist, Politics, Essays, Audiobook",1,1
50564,https://www.goodreads.com/book/show/50564,4.44,244.0,50.0,ok,141 (57%),141.0,57.0,75 (30%),75.0,30.0,23 (9%),23.0,9.0,5 (2%),5.0,2.0,0 (0%),0.0,0.0,All the Colors We Are: Todos los colores de nuestra piel/The Story of How We Get Our Skin Color,"Kissinger, Katie",0.57,0.57,,False,2.387389826338729,Good,"Juvenile Nonfiction, Human skin color",1,1
13588082,https://www.goodreads.com/book/show/13588082,4.41,7909.0,1699.0,ok,"4,730 (59%)",4730.0,59.0,"2,076 (26%)",2076.0,26.0,809 (10%),809.0,10.0,177 (2%),177.0,2.0,117 (1%),117.0,1.0,Each Kindness,"Woodson, Jacqueline",0.6,0.58,,False,3.898121575541108,Good,"Juvenile Fiction, Friendship",1,1
52855111,https://www.goodreads.com/book/show/52855111,4.44,9640.0,1846.0,ok,"5,348 (55%)",5348.0,55.0,"3,353 (34%)",3353.0,34.0,796 (8%),796.0,8.0,110 (1%),110.0,1.0,33 (<1%),,,This Is My America,"Johnson, Kim",0.55,0.55,,False,3.984077033902831,Good,"Young Adult, Contemporary, Fiction, Mystery, Realistic Fiction, Audiobook, Social Justice",3,3
25361883,https://www.goodreads.com/book/show/25361883,4.51,1160.0,208.0,ok,745 (64%),745.0,64.0,298 (25%),298.0,25.0,96 (8%),96.0,8.0,8 (<1%),,,13 (1%),13.0,1.0,"I am Martin Luther King, Jr.","Meltzer, Brad",0.65,0.63,,False,3.0644579892269186,Good,"History, Juvenile Nonfiction",1,1
40265832,https://www.goodreads.com/book/show/40265832,4.36,119623.0,12372.0,ok,"63,646 (53%)",63646.0,53.0,"41,234 (34%)",41234.0,34.0,"10,814 (9%)",10814.0,9.0,"2,308 (1%)",2308.0,1.0,"1,621 (1%)",1621.0,1.0,How to Be an Antiracist,"Kendi, Ibram X.",0.54,0.52,,False,5.077814689792425,Good,"Nonfiction, Race, Social Justice, Politics, Audiobook, Anti Racist, History",8,6
2658705,https://www.goodreads.com/book/show/2658705,3.81,54.0,10.0,ok,16 (29%),16.0,29.0,19 (35%),19.0,35.0,14 (25%),14.0,25.0,3 (5%),3.0,5.0,2 (3%),2.0,3.0,Always my Dad,"Wyeth, Sharon Dennis",0.32,0.26,,False,1.7323937598229686,Low Ratings,"Family, Picture Books, Childrens",1,1
36536841,https://www.goodreads.com/book/show/36536841,4.4,134.0,27.0,ok,83 (61%),83.0,61.0,35 (26%),35.0,26.0,8 (5%),8.0,5.0,3 (2%),3.0,2.0,5 (3%),5.0,3.0,"47,000 Beads","Adeyoha, Koja",0.64,0.58,,False,2.1271047983648077,Good,Clothing and dress,1,1
25159334,https://www.goodreads.com/book/show/25159334,4.35,6749.0,888.0,ok,"3,275 (48%)",3275.0,48.0,"2,662 (39%)",2662.0,39.0,705 (10%),705.0,10.0,88 (1%),88.0,1.0,19 (<1%),,,Pushout: The Criminalization of Black Girls in Schools,"Morris, Monique W.",0.48,0.48,,False,3.829239428141389,Good,Education,1,1
2361807,https://www.goodreads.com/book/show/2361807,4.12,560.0,130.0,ok,211 (37%),211.0,37.0,233 (41%),233.0,41.0,97 (17%),97.0,17.0,9 (1%),9.0,1.0,10 (1%),10.0,1.0,Before John Was a Jazz Giant: A Song of John Coltrane,"Weatherford, Carole Boston",0.38,0.36,,False,2.7481880270062002,Good,"Picture Books, Biography, Music, Nonfiction, Childrens, African American, Jazz",1,1
352945,https://www.goodreads.com/book/show/352945,4.14,1605.0,411.0,ok,703 (43%),703.0,43.0,542 (33%),542.0,33.0,273 (17%),273.0,17.0,58 (3%),58.0,3.0,29 (1%),29.0,1.0,One Green Apple,"Bunting, Eve",0.44,0.42,,False,3.205475036740891,Good,"Picture Books, Cultural, Childrens, Realistic Fiction, School, Fiction, Muslims",2,2
6562659,https://www.goodreads.com/book/show/6562659,4.23,8121.0,1017.0,ok,"4,080 (50%)",4080.0,50.0,"2,386 (29%)",2386.0,29.0,"1,204 (14%)",1204.0,14.0,320 (3%),320.0,3.0,131 (1%),131.0,1.0,All the World,"Scanlon, Liz Garton",0.51,0.49,,False,3.909609510490169,Good,"Picture Books, Poetry, Childrens, Family, Fiction, Storytime, Nature",1,1
29551278,https://www.goodreads.com/book/show/29551278,4.38,900.0,266.0,ok,481 (53%),481.0,53.0,308 (34%),308.0,34.0,90 (10%),90.0,10.0,18 (2%),18.0,2.0,3 (<1%),,,Hey Black Child,"Perkins, Useni Eugene",0.53,0.53,,False,2.9542425094393248,Good,"Picture Books, Poetry, Childrens, African American, Cultural, Race, Fiction",1,1
98409,https://www.goodreads.com/book/show/98409,4.18,386.0,121.0,ok,179 (46%),179.0,46.0,124 (32%),124.0,32.0,62 (16%),62.0,16.0,17 (4%),17.0,4.0,4 (1%),4.0,1.0,No Mirrors in My Nana's House: Musical CD and Book,"Barnwell, Ysaye M.",0.47,0.45,,False,2.586587304671755,Good,Juvenile Fiction,1,1
38791999,https://www.goodreads.com/book/show/38791999,4.31,4105.0,641.0,ok,"2,142 (52%)",2142.0,52.0,"1,311 (31%)",1311.0,31.0,503 (12%),503.0,12.0,101 (2%),101.0,2.0,48 (1%),48.0,1.0,Because,"Willems, Mo",0.53,0.51,,False,3.6133131614554594,Good,"Picture Books, Music, Childrens, Inspirational, Art, Fiction, Storytime",1,1
35927209,https://www.goodreads.com/book/show/35927209,3.95,813.0,163.0,ok,244 (30%),244.0,30.0,341 (41%),341.0,41.0,182 (22%),182.0,22.0,35 (4%),35.0,4.0,11 (1%),11.0,1.0,Hands Up!,"McDaniel, Breanna J.",0.31,0.29,,False,2.910090545594068,Good,"Picture Books, Childrens, African American, Storytime, Fiction, Social Justice, Family",2,2
49195435,https://www.goodreads.com/book/show/49195435,4.17,422.0,82.0,ok,160 (37%),160.0,37.0,180 (42%),180.0,42.0,76 (18%),76.0,18.0,6 (1%),6.0,1.0,0 (0%),0.0,0.0,The Power of One: Every Act of Kindness Counts,"Ludwig, Trudy",0.37,0.37,,False,2.625312450961674,Good,"Picture Books, Childrens, Storytime, Inspirational, Fiction, 1st Grade, Nature",1,1
34647324,https://www.goodreads.com/book/show/34647324,4.33,33413.0,4762.0,ok,"16,605 (49%)",16605.0,49.0,"12,264 (36%)",12264.0,36.0,"3,747 (11%)",3747.0,11.0,587 (1%),587.0,1.0,210 (<1%),,,Ghost Boys,"Rhodes, Jewell Parker",0.49,0.49,,False,4.523915470698113,Good,"Middle Grade, Young Adult, Fiction, Realistic Fiction, Historical Fiction, Contemporary, Social Justice",12,6
17066096,https://www.goodreads.com/book/show/17066096,4.38,641.0,156.0,ok,340 (53%),340.0,53.0,225 (35%),225.0,35.0,60 (9%),60.0,9.0,12 (1%),12.0,1.0,4 (<1%),,,As Fast as Words Could Fly,"Tuck, Pamela M.",0.53,0.53,,False,2.8068580295188172,Good,African American teenage boys,1,1
640476,https://www.goodreads.com/book/show/640476,4.2,2190.0,402.0,ok,999 (45%),999.0,45.0,761 (34%),761.0,34.0,324 (14%),324.0,14.0,71 (3%),71.0,3.0,35 (1%),35.0,1.0,Harvesting Hope: The Story of Cesar Chavez,"Krull, Kathleen",0.46,0.44,,False,3.3404441148401185,Good,"Picture Books, Biography, Nonfiction, Childrens, History, Cultural, Social Justice",1,1
28955983,https://www.goodreads.com/book/show/28955983,3.94,35.0,12.0,ok,10 (28%),10.0,28.0,16 (45%),16.0,45.0,7 (20%),7.0,20.0,1 (2%),1.0,2.0,1 (2%),1.0,2.0,"Daddy, There's A Noise Outside","Braswell, Kenneth",0.3,0.26,,False,1.5440680443502757,Low Ratings,,1,1
6944546,https://www.goodreads.com/book/show/6944546,4.04,74.0,22.0,ok,27 (36%),27.0,36.0,24 (32%),24.0,32.0,22 (29%),22.0,29.0,1 (1%),1.0,1.0,0 (0%),0.0,0.0,Michelle,"Hopkinson, Deborah",0.36,0.36,,False,1.8692317197309762,Low Ratings,"Biography, Picture Books, African American, Nonfiction, Childrens, Biography Memoir",1,1
60164165,https://www.goodreads.com/book/show/60164165,5.0,,0.0,ok,1 (100%),1.0,100.0,0 (0%),0.0,0.0,0 (0%),0.0,0.0,0 (0%),0.0,0.0,0 (0%),0.0,0.0,Planet Omar: Unexpected Super Spy (Planet Omar Series),"Mian, Zanib",1.0,1.0,,False,,Good,Juvenile Fiction,1,1
36292215,https://www.goodreads.com/book/show/36292215,4.38,1063.0,255.0,ok,532 (50%),532.0,50.0,417 (39%),417.0,39.0,103 (9%),103.0,9.0,11 (1%),11.0,1.0,0 (0%),0.0,0.0,Exquisite: The Poetry and Life of Gwendolyn Brooks,"Slade, Suzanne",0.5,0.5,,False,3.0265332645232967,Good,"Picture Books, Poetry, Biography, Nonfiction, Childrens, History, African American",1,1
24694140,https://www.goodreads.com/book/show/24694140,4.19,803.0,177.0,ok,309 (38%),309.0,38.0,351 (43%),351.0,43.0,131 (16%),131.0,16.0,11 (1%),11.0,1.0,1 (<1%),,,Ada Byron Lovelace and the Thinking Machine,"Wallmark, Laurie",0.38,0.38,,False,2.904715545278681,Good,"Picture Books, Biography, Nonfiction, Science, History, Mathematics, Childrens",1,1
43269386,https://www.goodreads.com/book/show/43269386,4.5,2851.0,533.0,ok,"1,723 (60%)",1723.0,60.0,861 (30%),861.0,30.0,232 (8%),232.0,8.0,30 (1%),30.0,1.0,5 (<1%),,,Saturday,"Mora, Oge",0.6,0.6,,False,3.45499721730946,Good,"Picture Books, Family, Realistic Fiction, Childrens, Storytime, Fiction, African American",1,1
61095638,https://www.goodreads.com/book/show/61095638,4.31,275.0,50.0,ok,139 (50%),139.0,50.0,86 (31%),86.0,31.0,46 (16%),46.0,16.0,3 (1%),3.0,1.0,1 (<1%),,,Mindy Kim and the Birthday Puppy (Mindy Kim Series),"Lee, Lyla",0.5,0.5,,False,2.439332693830263,Good,"Fiction, Contemporary, Childrens, Middle Grade, Animals, Dogs, Juvenile",1,1
3781145,https://www.goodreads.com/book/show/3781145,3.0,,0.0,ok,0 (0%),0.0,0.0,0 (0%),0.0,0.0,1 (100%),1.0,100.0,0 (0%),0.0,0.0,0 (0%),0.0,0.0,"Reparations, Yes!: The Legal And Political Reasons Why New Afrikans, Black People In North America, Should Be Paid Now For The Enslavement Of Our Ancestors","Lumumba, Chokwe",0.0,0.0,,False,,Good,African Americans,1,1
52696907,https://www.goodreads.com/book/show/52696907,4.23,447.0,81.0,ok,187 (41%),187.0,41.0,185 (41%),185.0,41.0,66 (14%),66.0,14.0,7 (1%),7.0,1.0,2 (<1%),,,Rainbow Revolutionaries: Fifty LGBTQ+ People Who Made History,"Prager, Sarah",0.41,0.41,,False,2.6503075231319366,Good,"Nonfiction, LGBT, History, Biography, Middle Grade, Queer, Childrens",5,4
39992292,https://www.goodreads.com/book/show/39992292,3.89,2278.0,467.0,ok,719 (31%),719.0,31.0,803 (35%),803.0,35.0,583 (25%),583.0,25.0,140 (6%),140.0,6.0,33 (1%),33.0,1.0,Another,"Robinson, Christian",0.32,0.3,,False,3.3575537197430814,Good,"Picture Books, Childrens, Fantasy, Cats, Fiction, Adventure, African American",1,1
